,file_name,label,x1,y1,x2,y2,w_img,h_img,w_box,h_box,x_c,y_c,txt_name,x_c_img,y_c_img,w_box_img,h_box_img
2808,027588.jpg,Utility_Knife,589,448,679,677,1225,954,0.07346938775510205,0.240041928721174,0.5175510204081633,0.589622641509434,027588.txt,634.0,562.5,90.00000000000001,229.0
2809,027590.jpg,Folding_Knife,543,398,672,476,1225,954,0.10530612244897959,0.08176100628930817,0.4959183673469388,0.4580712788259958,027590.txt,607.5,437.0,129.0,78.0
2810,027595.jpg,Folding_Knife,731,453,873,518,1225,954,0.11591836734693878,0.06813417190775681,0.6546938775510204,0.5089098532494759,027595.txt,802.0,485.5,142.0,65.0
2811,027597.jpg,Folding_Knife,528,418,688,483,1225,954,0.1306122448979592,0.06813417190775681,0.4963265306122449,0.4722222222222222,027597.txt,608.0,450.5,160.00000000000003,65.0
2812,027603.jpg,Utility_Knife,681,487,745,629,1225,954,0.052244897959183675,0.1488469601677149,0.5820408163265306,0.5849056603773585,027603.txt,713.0,558.0,64.0,142.0
2813,027606.jpg,Folding_Knife,471,492,614,557,1225,954,0.11673469387755102,0.06813417190775681,0.44285714285714284,0.54979035639413,027606.txt,542.5,524.5,143.0,65.0
2814,027608.jpg,Multi-tool_Knife,812,479,891,640,1225,954,0.06448979591836734,0.16876310272536688,0.6951020408163265,0.5864779874213837,027608.txt,851.5,559.5,79.0,161.0
2815,027609.jpg,Multi-tool_Knife,539,352,586,398,1225,954,0.03836734693877551,0.04821802935010482,0.45918367346938777,0.39308176100628933,027609.txt,562.5,375.0,47.0,46.0
2816,027610.jpg,Utility_Knife,536,644,603,746,1225,954,0.054693877551020405,0.1069182389937107,0.4648979591836735,0.7285115303983228,027610.txt,569.5,695.0,67.0,102.0
2817,027616.jpg,Utility_Knife,957,457,1018,624,1225,954,0.04979591836734694,0.1750524109014675,0.8061224489795918,0.5665618448637316,027616.txt,987.5,540.5,61.0,167.0
2818,027618.jpg,Multi-tool_Knife,753,578,823,713,1225,954,0.05714285714285714,0.14150943396226415,0.643265306122449,0.6766247379454927,027618.txt,788.0000000000001,645.5,70.0,135.0
2819,027621.jpg,Utility_Knife,711,578,759,735,1225,954,0.03918367346938775,0.16457023060796647,0.6,0.6881551362683438,027621.txt,735.0,656.5,48.0,157.0
2820,027623.jpg,Multi-tool_Knife,415,506,480,627,1225,954,0.053061224489795916,0.12683438155136267,0.3653061224489796,0.5938155136268344,027623.txt,447.5,566.5,65.0,120.99999999999999
2821,027626.jpg,Multi-tool_Knife,616,533,707,615,1225,954,0.07428571428571429,0.0859538784067086,0.54,0.6016771488469602,027626.txt,661.5,574.0,91.0,82.0
2822,027629.jpg,Multi-tool_Knife,583,433,721,512,1225,954,0.1126530612244898,0.08280922431865828,0.5322448979591837,0.49528301886792453,027629.txt,652.0000000000001,472.5,138.0,79.0
2823,027630.jpg,Utility_Knife,637,481,709,676,1225,954,0.05877551020408163,0.20440251572327045,0.5493877551020409,0.6063941299790356,027630.txt,673.0,578.5,72.0,195.0
2824,027633.jpg,Folding_Knife,545,680,689,716,1225,954,0.11755102040816326,0.03773584905660377,0.5036734693877551,0.7316561844863732,027633.txt,617.0,698.0,144.0,36.0
2825,027635.jpg,Multi-tool_Knife,764,409,852,560,1225,954,0.07183673469387755,0.15828092243186584,0.6595918367346939,0.5078616352201258,027635.txt,808.0,484.50000000000006,88.0,151.0
2826,027639.jpg,Utility_Knife,573,413,800,513,1225,954,0.1853061224489796,0.10482180293501048,0.5604081632653061,0.48532494758909855,027639.txt,686.4999999999999,463.0,227.0,100.0
2827,027640.jpg,Multi-tool_Knife,820,422,931,513,1225,954,0.09061224489795919,0.09538784067085954,0.7146938775510204,0.490041928721174,027640.txt,875.5,467.5,111.0,91.0
2828,027646.jpg,Multi-tool_Knife,593,411,675,478,1225,954,0.06693877551020408,0.07023060796645703,0.5175510204081633,0.4659329140461216,027646.txt,634.0,444.5,82.0,67.0
2829,027649.jpg,Folding_Knife,648,530,715,578,1225,954,0.054693877551020405,0.050314465408805034,0.5563265306122449,0.5807127882599581,027649.txt,681.5,554.0,67.0,48.0
2830,027650.jpg,Folding_Knife,763,374,839,495,1225,954,0.062040816326530614,0.12683438155136267,0.6538775510204081,0.4554507337526205,027650.txt,801.0,434.5,76.0,120.99999999999999
2831,027652.jpg,Utility_Knife,282,347,479,412,1225,954,0.16081632653061226,0.06813417190775681,0.3106122448979592,0.3977987421383648,027652.txt,380.5,379.5,197.00000000000003,65.0
2832,027653.jpg,Multi-tool_Knife,570,488,618,598,1225,954,0.03918367346938775,0.11530398322851153,0.48489795918367345,0.5691823899371069,027653.txt,594.0,543.0,48.0,110.0
2833,027654.jpg,Utility_Knife,466,401,555,617,1225,954,0.07265306122448979,0.22641509433962265,0.416734693877551,0.5335429769392034,027654.txt,510.5,509.0,89.0,216.0
2834,027655.jpg,Utility_Knife,543,455,592,622,1225,954,0.04,0.1750524109014675,0.463265306122449,0.5644654088050315,027655.txt,567.5,538.5,49.0,167.0
2835,027656.jpg,Utility_Knife,644,420,849,489,1225,954,0.1673469387755102,0.07232704402515723,0.6093877551020408,0.47641509433962265,027656.txt,746.5,454.5,205.0,69.0
2836,027659.jpg,Folding_Knife,652,462,783,546,1225,954,0.10693877551020409,0.0880503144654088,0.5857142857142857,0.5283018867924528,027659.txt,717.5,504.0,131.0,84.0
2837,027665.jpg,Utility_Knife,587,452,782,530,1225,954,0.15918367346938775,0.08176100628930817,0.5587755102040817,0.5146750524109015,027665.txt,684.5,491.00000000000006,195.0,78.0
2838,027666.jpg,Multi-tool_Knife,694,458,793,514,1225,954,0.08081632653061224,0.05870020964360587,0.606938775510204,0.5094339622641509,027666.txt,743.4999999999999,486.0,99.0,56.0
2839,027669.jpg,Utility_Knife,551,444,636,618,1225,954,0.06938775510204082,0.18238993710691823,0.4844897959183673,0.5566037735849056,027669.txt,593.5,531.0,85.0,174.0
2840,027672.jpg,Multi-tool_Knife,907,515,1002,646,1225,954,0.07755102040816327,0.13731656184486374,0.7791836734693878,0.6084905660377359,027672.txt,954.5,580.5,95.0,131.0
2841,027674.jpg,Multi-tool_Knife,602,437,722,545,1225,954,0.09795918367346938,0.11320754716981132,0.5404081632653062,0.5146750524109015,027674.txt,662.0,491.00000000000006,120.0,108.0
2842,027676.jpg,Utility_Knife,404,250,472,472,1225,954,0.05551020408163265,0.23270440251572327,0.3575510204081633,0.37840670859538783,027676.txt,438.0,361.0,68.0,222.0
2843,027677.jpg,Folding_Knife,606,430,699,511,1225,954,0.07591836734693877,0.08490566037735849,0.5326530612244897,0.49318658280922434,027677.txt,652.4999999999999,470.5,93.0,81.0
2844,027681.jpg,Utility_Knife,668,520,788,578,1225,954,0.09795918367346938,0.06079664570230608,0.5942857142857143,0.5754716981132075,027681.txt,728.0,549.0,120.0,58.0
2845,027682.jpg,Utility_Knife,438,503,571,601,1225,954,0.10857142857142857,0.10272536687631027,0.41183673469387755,0.5786163522012578,027682.txt,504.5,552.0,133.0,98.0
2846,027683.jpg,Utility_Knife,576,337,641,504,1225,954,0.053061224489795916,0.1750524109014675,0.49673469387755104,0.44077568134171907,027683.txt,608.5,420.5,65.0,167.0
2847,027684.jpg,Folding_Knife,625,414,718,537,1225,954,0.07591836734693877,0.1289308176100629,0.5481632653061225,0.49842767295597484,027684.txt,671.5,475.5,93.0,123.0
2848,027686.jpg,Multi-tool_Knife,600,560,643,605,1225,954,0.03510204081632653,0.04716981132075472,0.5073469387755102,0.610587002096436,027686.txt,621.5,582.5,43.0,45.0
2849,027688.jpg,Folding_Knife,782,309,897,354,1225,954,0.09387755102040816,0.04716981132075472,0.6853061224489796,0.3474842767295597,027688.txt,839.5,331.5,115.0,45.0
2850,027694.jpg,Folding_Knife,847,393,1025,481,1225,954,0.14530612244897959,0.09224318658280922,0.7640816326530612,0.4580712788259958,027694.txt,935.9999999999999,437.0,178.0,88.0
2851,027695.jpg,Multi-tool_Knife,551,407,698,445,1225,954,0.12,0.039832285115303984,0.509795918367347,0.44654088050314467,027695.txt,624.5,426.0,147.0,38.0
2852,027697.jpg,Multi-tool_Knife,522,329,632,397,1225,954,0.08979591836734693,0.07127882599580712,0.4710204081632653,0.3805031446540881,027697.txt,577.0,363.0,110.0,68.0
2853,027699.jpg,Utility_Knife,823,432,908,627,1225,954,0.06938775510204082,0.20440251572327045,0.706530612244898,0.5550314465408805,027699.txt,865.5,529.5,85.0,195.0
2854,027705.jpg,Folding_Knife,652,325,751,480,1225,954,0.08081632653061224,0.16247379454926625,0.5726530612244898,0.4219077568134172,027705.txt,701.5,402.5,99.0,155.0
2855,027707.jpg,Utility_Knife,451,257,601,436,1225,954,0.12244897959183673,0.18763102725366876,0.4293877551020408,0.3632075471698113,027707.txt,526.0,346.5,150.0,179.0
2856,027709.jpg,Multi-tool_Knife,606,372,702,498,1225,954,0.0783673469387755,0.1320754716981132,0.5338775510204081,0.4559748427672956,027709.txt,654.0,435.0,96.0,126.0
2857,027715.jpg,Multi-tool_Knife,643,347,703,482,1225,954,0.04897959183673469,0.14150943396226415,0.5493877551020409,0.43448637316561844,027715.txt,673.0,414.5,60.0,135.0
2858,027721.jpg,Multi-tool_Knife,866,450,958,580,1225,954,0.07510204081632653,0.13626834381551362,0.7444897959183674,0.539832285115304,027721.txt,912.0,515.0,92.0,130.0
2859,027723.jpg,Multi-tool_Knife,834,584,982,629,1225,954,0.12081632653061225,0.04716981132075472,0.7412244897959184,0.6357442348008385,027723.txt,908.0,606.5,148.0,45.0
2860,027725.jpg,Multi-tool_Knife,462,484,534,598,1225,954,0.05877551020408163,0.11949685534591195,0.40653061224489795,0.5670859538784067,027725.txt,498.0,541.0,72.0,114.0
2861,027730.jpg,Folding_Knife,628,531,724,626,1225,954,0.0783673469387755,0.09958071278825996,0.5518367346938775,0.6063941299790356,027730.txt,676.0,578.5,96.0,95.0
2862,027734.jpg,Multi-tool_Knife,646,409,723,535,1225,954,0.06285714285714286,0.1320754716981132,0.5587755102040817,0.4947589098532495,027734.txt,684.5,472.0,77.0,126.0
2863,027737.jpg,Utility_Knife,507,491,717,558,1225,954,0.17142857142857143,0.07023060796645703,0.4995918367346939,0.54979035639413,027737.txt,612.0,524.5,210.0,67.0
2864,027739.jpg,Folding_Knife,646,362,804,420,1225,954,0.12897959183673469,0.06079664570230608,0.5918367346938775,0.40985324947589097,027739.txt,725.0,391.0,158.0,58.0
2865,027741.jpg,Utility_Knife,663,611,699,798,1225,954,0.029387755102040815,0.1960167714884696,0.5559183673469388,0.7384696016771488,027741.txt,681.0,704.5,36.0,187.0
2866,027748.jpg,Utility_Knife,408,432,518,648,1225,954,0.08979591836734693,0.22641509433962265,0.37795918367346937,0.5660377358490566,027748.txt,463.0,540.0,110.0,216.0
2867,027762.jpg,Multi-tool_Knife,594,444,681,559,1225,954,0.07102040816326531,0.12054507337526206,0.5204081632653061,0.5256813417190775,027762.txt,637.5,501.5,87.0,115.0
2868,027768.jpg,Utility_Knife,574,440,781,526,1225,954,0.1689795918367347,0.09014675052410902,0.5530612244897959,0.5062893081761006,027768.txt,677.5,483.0,207.0,86.0
2869,027769.jpg,Utility_Knife,593,387,721,469,1225,954,0.10448979591836735,0.0859538784067086,0.5363265306122449,0.44863731656184486,027769.txt,657.0,428.0,128.0,82.0
2870,027771.jpg,Folding_Knife,342,447,508,517,1225,954,0.13551020408163264,0.07337526205450734,0.3469387755102041,0.5052410901467506,027771.txt,425.0,482.00000000000006,165.99999999999997,70.0
2871,027773.jpg,Folding_Knife,721,416,788,464,1225,954,0.054693877551020405,0.050314465408805034,0.6159183673469387,0.4612159329140461,027773.txt,754.4999999999999,440.0,67.0,48.0
2872,027776.jpg,Folding_Knife,495,501,641,583,1225,954,0.11918367346938775,0.0859538784067086,0.4636734693877551,0.5681341719077568,027776.txt,568.0,542.0,146.0,82.0
2873,027779.jpg,Utility_Knife,717,454,766,623,1225,954,0.04,0.17714884696016772,0.6053061224489796,0.5644654088050315,027779.txt,741.5,538.5,49.0,169.0
2874,027781.jpg,Utility_Knife,429,507,533,699,1225,954,0.08489795918367347,0.20125786163522014,0.3926530612244898,0.6320754716981132,027781.txt,481.0,603.0,104.0,192.0
2875,027785.jpg,Folding_Knife,680,471,854,542,1225,954,0.14204081632653062,0.07442348008385745,0.6261224489795918,0.5309224318658281,027785.txt,767.0,506.5,174.0,71.0
2876,027787.jpg,Utility_Knife,722,573,783,733,1225,954,0.04979591836734694,0.16771488469601678,0.6142857142857143,0.6844863731656184,027787.txt,752.5,653.0,61.0,160.0
2877,027789.jpg,Folding_Knife,753,354,881,414,1225,954,0.10448979591836735,0.06289308176100629,0.6669387755102041,0.4025157232704403,027789.txt,817.0,384.0,128.0,60.0
2878,027791.jpg,Folding_Knife,583,582,774,658,1225,954,0.15591836734693879,0.07966457023060797,0.5538775510204081,0.649895178197065,027791.txt,678.5,620.0,191.0,76.0
2879,027792.jpg,Utility_Knife,608,303,698,513,1225,954,0.07346938775510205,0.22012578616352202,0.5330612244897959,0.4276729559748428,027792.txt,652.9999999999999,408.0,90.00000000000001,210.0
2880,027793.jpg,Folding_Knife,738,524,815,594,1225,954,0.06285714285714286,0.07337526205450734,0.6338775510204082,0.5859538784067087,027793.txt,776.5000000000001,559.0,77.0,70.0
2881,027794.jpg,Multi-tool_Knife,646,339,724,472,1225,954,0.0636734693877551,0.13941299790356393,0.5591836734693878,0.4250524109014675,027794.txt,685.0,405.5,78.0,133.0
2882,027796.jpg,Folding_Knife,298,519,443,655,1225,954,0.11836734693877551,0.14255765199161424,0.30244897959183675,0.6153039832285115,027796.txt,370.5,587.0,145.0,136.0
2883,027797.jpg,Folding_Knife,699,444,775,502,1225,954,0.062040816326530614,0.06079664570230608,0.6016326530612245,0.49580712788259956,027797.txt,737.0,473.0,76.0,58.0
2884,027798.jpg,Utility_Knife,684,453,835,653,1225,954,0.12326530612244897,0.20964360587002095,0.62,0.5796645702306079,027798.txt,759.5,553.0,151.0,200.0
2885,027799.jpg,Utility_Knife,411,439,555,546,1225,954,0.11755102040816326,0.11215932914046121,0.3942857142857143,0.5162473794549266,027799.txt,483.0,492.5,144.0,107.0
2886,027810.jpg,Folding_Knife,540,396,639,487,1225,954,0.08081632653061224,0.09538784067085954,0.48122448979591836,0.46278825995807127,027810.txt,589.5,441.5,99.0,91.0
2887,027811.jpg,Folding_Knife,792,467,916,512,1225,954,0.10122448979591837,0.04716981132075472,0.6971428571428572,0.5131027253668763,027811.txt,854.0,489.5,124.00000000000001,45.0
2888,027813.jpg,Utility_Knife,691,470,738,655,1225,954,0.03836734693877551,0.19392033542976939,0.583265306122449,0.589622641509434,027813.txt,714.5,562.5,47.0,185.0
2889,027816.jpg,Utility_Knife,394,427,572,578,1225,954,0.14530612244897959,0.15828092243186584,0.3942857142857143,0.5267295597484277,027816.txt,483.0,502.50000000000006,178.0,151.0
2890,027817.jpg,Folding_Knife,505,353,646,418,1225,954,0.11510204081632654,0.06813417190775681,0.46979591836734697,0.40408805031446543,027817.txt,575.5,385.5,141.0,65.0
2891,027821.jpg,Utility_Knife,470,438,562,570,1225,954,0.07510204081632653,0.13836477987421383,0.42122448979591837,0.5283018867924528,027821.txt,516.0,504.0,92.0,132.0
2892,027822.jpg,Folding_Knife,861,449,1008,504,1225,954,0.12,0.057651991614255764,0.7628571428571429,0.49947589098532497,027822.txt,934.5,476.5,147.0,55.0
2893,027832.jpg,Utility_Knife,443,545,550,675,1225,954,0.08734693877551021,0.13626834381551362,0.40530612244897957,0.639412997903564,027832.txt,496.49999999999994,610.0,107.00000000000001,130.0
2894,027834.jpg,Multi-tool_Knife,506,401,598,540,1225,954,0.07510204081632653,0.14570230607966456,0.4506122448979592,0.49318658280922434,027834.txt,552.0,470.5,92.0,139.0
2895,027835.jpg,Folding_Knife,642,460,780,522,1225,954,0.1126530612244898,0.0649895178197065,0.5804081632653061,0.5146750524109015,027835.txt,711.0,491.00000000000006,138.0,61.99999999999999
2896,027836.jpg,Utility_Knife,646,299,714,486,1225,954,0.05551020408163265,0.1960167714884696,0.5551020408163265,0.4114255765199161,027836.txt,680.0,392.5,68.0,187.0
2897,027839.jpg,Multi-tool_Knife,799,490,868,588,1225,954,0.0563265306122449,0.10272536687631027,0.6804081632653062,0.5649895178197065,027839.txt,833.5000000000001,539.0,69.0,98.0
2898,027842.jpg,Multi-tool_Knife,956,391,1035,524,1225,954,0.06448979591836734,0.13941299790356393,0.8126530612244898,0.47955974842767296,027842.txt,995.5,457.5,79.0,133.0
2899,027845.jpg,Multi-tool_Knife,431,333,569,394,1225,954,0.1126530612244898,0.0639412997903564,0.40816326530612246,0.3810272536687631,027845.txt,500.0,363.5,138.0,61.00000000000001
2900,027847.jpg,Multi-tool_Knife,673,436,822,513,1225,954,0.12163265306122449,0.08071278825995808,0.610204081632653,0.4973794549266247,027847.txt,747.5,474.5,149.0,77.0
2901,027849.jpg,Folding_Knife,673,393,779,531,1225,954,0.08653061224489796,0.14465408805031446,0.5926530612244898,0.48427672955974843,027849.txt,726.0,462.0,106.0,138.0
2902,027852.jpg,Utility_Knife,893,393,942,571,1225,954,0.04,0.18658280922431866,0.7489795918367347,0.5052410901467506,027852.txt,917.5,482.00000000000006,49.0,178.0
2903,027861.jpg,Utility_Knife,516,398,615,614,1225,954,0.08081632653061224,0.22641509433962265,0.4616326530612245,0.5303983228511531,027861.txt,565.5,506.00000000000006,99.0,216.0
2904,027868.jpg,Multi-tool_Knife,875,597,922,645,1225,954,0.03836734693877551,0.050314465408805034,0.7334693877551021,0.6509433962264151,027868.txt,898.5,621.0,47.0,48.0
2905,027872.jpg,Utility_Knife,790,444,952,517,1225,954,0.13224489795918368,0.07651991614255765,0.7110204081632653,0.5036687631027253,027872.txt,871.0,480.5,162.0,73.0
2906,027874.jpg,Utility_Knife,279,461,368,573,1225,954,0.07265306122448979,0.11740041928721175,0.2640816326530612,0.5419287211740041,027874.txt,323.5,517.0,89.0,112.0
2907,027878.jpg,Folding_Knife,935,446,992,541,1225,954,0.04653061224489796,0.09958071278825996,0.786530612244898,0.5172955974842768,027878.txt,963.5,493.50000000000006,57.0,95.0
2908,027882.jpg,Utility_Knife,680,354,827,407,1225,954,0.12,0.05555555555555555,0.6151020408163266,0.39884696016771487,027882.txt,753.5000000000001,380.5,147.0,53.0
2909,027884.jpg,Utility_Knife,470,332,645,378,1225,954,0.14285714285714285,0.04821802935010482,0.45510204081632655,0.3721174004192872,027884.txt,557.5,355.0,175.0,46.0
2910,027885.jpg,Folding_Knife,505,300,590,386,1225,954,0.06938775510204082,0.09014675052410902,0.44693877551020406,0.35953878406708595,027885.txt,547.5,343.0,85.0,86.0
2911,027887.jpg,Utility_Knife,545,346,794,383,1225,954,0.20326530612244897,0.03878406708595388,0.546530612244898,0.38207547169811323,027887.txt,669.5,364.5,249.0,37.0
2912,027890.jpg,Utility_Knife,679,455,741,619,1225,954,0.05061224489795919,0.1719077568134172,0.5795918367346938,0.5628930817610063,027890.txt,710.0,537.0,62.00000000000001,164.0
2913,027891.jpg,Utility_Knife,641,331,725,395,1225,954,0.06857142857142857,0.06708595387840671,0.5575510204081633,0.3805031446540881,027891.txt,683.0,363.0,84.0,64.0
2914,027898.jpg,Folding_Knife,687,394,735,548,1225,954,0.03918367346938775,0.16142557651991615,0.5804081632653061,0.4937106918238994,027898.txt,711.0,471.0,48.0,154.0
2915,027899.jpg,Multi-tool_Knife,658,313,747,416,1225,954,0.07265306122448979,0.10796645702306079,0.573469387755102,0.38207547169811323,027899.txt,702.5,364.5,89.0,103.0
2916,027900.jpg,Folding_Knife,624,367,754,406,1225,954,0.10612244897959183,0.040880503144654086,0.5624489795918367,0.4051362683438155,027900.txt,689.0,386.5,130.0,39.0
2917,027901.jpg,Utility_Knife,822,523,868,694,1225,954,0.037551020408163265,0.1792452830188679,0.689795918367347,0.6378406708595388,027901.txt,845.0000000000001,608.5,46.0,171.0
2918,027902.jpg,Utility_Knife,742,442,968,478,1225,954,0.18448979591836734,0.03773584905660377,0.6979591836734694,0.48218029350104824,027902.txt,855.0,460.0,226.0,36.0
2919,027903.jpg,Multi-tool_Knife,278,729,354,790,1225,954,0.062040816326530614,0.0639412997903564,0.25795918367346937,0.7961215932914046,027903.txt,316.0,759.5,76.0,61.00000000000001
2920,027904.jpg,Multi-tool_Knife,469,448,570,587,1225,954,0.08244897959183674,0.14570230607966456,0.4240816326530612,0.5424528301886793,027904.txt,519.5,517.5,101.0,139.0
2921,027906.jpg,Utility_Knife,925,409,956,602,1225,954,0.025306122448979593,0.20230607966457023,0.7677551020408163,0.529874213836478,027906.txt,940.5,505.50000000000006,31.000000000000004,193.0
2922,027907.jpg,Folding_Knife,355,453,463,527,1225,954,0.08816326530612245,0.07756813417190776,0.33387755102040817,0.5136268343815513,027907.txt,409.0,489.99999999999994,108.0,74.0
2923,027911.jpg,Multi-tool_Knife,745,526,822,646,1225,954,0.06285714285714286,0.12578616352201258,0.6395918367346939,0.6142557651991615,027911.txt,783.5,586.0,77.0,120.0
2924,027912.jpg,Multi-tool_Knife,702,530,887,658,1225,954,0.1510204081632653,0.13417190775681342,0.6485714285714286,0.6226415094339622,027912.txt,794.5,594.0,185.0,128.0
2925,027913.jpg,Utility_Knife,535,355,643,535,1225,954,0.08816326530612245,0.18867924528301888,0.48081632653061224,0.46645702306079667,027913.txt,589.0,445.0,108.0,180.0
2926,027914.jpg,Utility_Knife,346,380,426,558,1225,954,0.0653061224489796,0.18658280922431866,0.31510204081632653,0.4916142557651992,027914.txt,386.0,469.0,80.00000000000001,178.0
2927,027918.jpg,Utility_Knife,523,394,700,451,1225,954,0.14448979591836736,0.059748427672955975,0.49918367346938775,0.44287211740041926,027918.txt,611.5,422.5,177.00000000000003,57.0
2928,027919.jpg,Folding_Knife,491,491,604,538,1225,954,0.09224489795918367,0.049266247379454925,0.44693877551020406,0.539308176100629,027919.txt,547.5,514.5,113.0,47.0
2929,027923.jpg,Utility_Knife,458,397,532,469,1225,954,0.060408163265306125,0.07547169811320754,0.40408163265306124,0.45387840670859536,027923.txt,495.0,433.0,74.0,72.0
2930,027924.jpg,Utility_Knife,364,328,426,502,1225,954,0.05061224489795919,0.18238993710691823,0.3224489795918367,0.4350104821802935,027924.txt,395.0,415.0,62.00000000000001,174.0
2931,027925.jpg,Utility_Knife,653,354,747,573,1225,954,0.07673469387755102,0.22955974842767296,0.5714285714285714,0.4858490566037736,027925.txt,700.0,463.5,94.0,219.0
2932,027926.jpg,Multi-tool_Knife,446,425,498,523,1225,954,0.04244897959183674,0.10272536687631027,0.3853061224489796,0.4968553459119497,027926.txt,472.0,474.0,52.0,98.0
2933,027927.jpg,Utility_Knife,395,454,456,628,1225,954,0.04979591836734694,0.18238993710691823,0.3473469387755102,0.5670859538784067,027927.txt,425.5,541.0,61.0,174.0
2934,027929.jpg,Multi-tool_Knife,487,488,597,578,1225,954,0.08979591836734693,0.09433962264150944,0.4424489795918367,0.5587002096436059,027929.txt,542.0,533.0,110.0,90.0
2935,027930.jpg,Multi-tool_Knife,111,553,156,668,1225,954,0.036734693877551024,0.12054507337526206,0.1089795918367347,0.639937106918239,027930.txt,133.5,610.5,45.00000000000001,115.0
2936,027932.jpg,Multi-tool_Knife,495,474,580,613,1225,954,0.06938775510204082,0.14570230607966456,0.4387755102040816,0.5697064989517819,027932.txt,537.5,543.5,85.0,139.0
2937,027933.jpg,Utility_Knife,839,416,891,595,1225,954,0.04244897959183674,0.18763102725366876,0.7061224489795919,0.529874213836478,027933.txt,865.0,505.50000000000006,52.0,179.0
2938,027934.jpg,Folding_Knife,776,526,883,603,1225,954,0.08734693877551021,0.08071278825995808,0.6771428571428572,0.5917190775681341,027934.txt,829.5,564.5,107.00000000000001,77.0
2939,027945.jpg,Folding_Knife,425,389,565,440,1225,954,0.11428571428571428,0.05345911949685535,0.40408163265306124,0.43448637316561844,027945.txt,495.0,414.5,140.0,51.0
2940,027947.jpg,Folding_Knife,535,374,611,510,1225,954,0.062040816326530614,0.14255765199161424,0.46775510204081633,0.46331236897274636,027947.txt,573.0,442.0,76.0,136.0
2941,027951.jpg,Folding_Knife,843,342,998,406,1225,954,0.12653061224489795,0.06708595387840671,0.7514285714285714,0.3920335429769392,027951.txt,920.5,374.0,155.0,64.0
2942,027952.jpg,Utility_Knife,721,408,818,599,1225,954,0.07918367346938776,0.20020964360587,0.6281632653061224,0.5277777777777778,027952.txt,769.5,503.5,97.0,191.0
2943,027953.jpg,Multi-tool_Knife,495,444,591,529,1225,954,0.0783673469387755,0.08909853249475891,0.44326530612244897,0.509958071278826,027953.txt,543.0,486.5,96.0,85.0
2944,027954.jpg,Utility_Knife,503,455,560,633,1225,954,0.04653061224489796,0.18658280922431866,0.43387755102040815,0.570230607966457,027954.txt,531.5,544.0,57.0,178.0
2945,027958.jpg,Folding_Knife,934,478,1096,516,1225,954,0.13224489795918368,0.039832285115303984,0.8285714285714286,0.5209643605870021,027958.txt,1015.0000000000001,497.00000000000006,162.0,38.0
2946,027960.jpg,Utility_Knife,730,456,819,567,1225,954,0.07265306122448979,0.11635220125786164,0.6322448979591837,0.5361635220125787,027960.txt,774.5,511.50000000000006,89.0,111.0
2947,027961.jpg,Multi-tool_Knife,898,389,965,451,1225,954,0.054693877551020405,0.0649895178197065,0.7604081632653061,0.44025157232704404,027961.txt,931.5,420.0,67.0,61.99999999999999
2948,027969.jpg,Utility_Knife,453,499,663,544,1225,954,0.17142857142857143,0.04716981132075472,0.4555102040816327,0.5466457023060797,027969.txt,558.0,521.5,210.0,45.0
2949,027972.jpg,Utility_Knife,795,312,968,371,1225,954,0.14122448979591837,0.06184486373165619,0.7195918367346938,0.3579664570230608,027972.txt,881.5,341.5,173.0,59.0
2950,027975.jpg,Multi-tool_Knife,633,411,737,501,1225,954,0.08489795918367347,0.09433962264150944,0.5591836734693878,0.4779874213836478,027975.txt,685.0,456.0,104.0,90.0
2951,027976.jpg,Folding_Knife,566,504,655,638,1225,954,0.07265306122448979,0.14046121593291405,0.4983673469387755,0.5985324947589099,027976.txt,610.5,571.0,89.0,134.0
2952,027977.jpg,Folding_Knife,926,440,1029,525,1225,954,0.08408163265306122,0.08909853249475891,0.7979591836734694,0.5057651991614256,027977.txt,977.5,482.5,103.0,85.0
2953,027984.jpg,Utility_Knife,494,583,705,618,1225,954,0.17224489795918368,0.03668763102725367,0.4893877551020408,0.6294549266247379,027984.txt,599.5,600.5,211.0,35.0
2954,027986.jpg,Multi-tool_Knife,898,510,967,563,1225,954,0.0563265306122449,0.05555555555555555,0.7612244897959184,0.5623689727463312,027986.txt,932.5,536.5,69.0,53.0
2955,027990.jpg,Multi-tool_Knife,510,280,696,374,1225,954,0.15183673469387754,0.09853249475890985,0.4922448979591837,0.34276729559748426,027990.txt,603.0,327.0,186.0,94.0
2956,027991.jpg,Folding_Knife,512,505,576,559,1225,954,0.052244897959183675,0.05660377358490566,0.4440816326530612,0.5576519916142557,027991.txt,544.0,532.0,64.0,54.0
2957,027998.jpg,Folding_Knife,672,346,818,382,1225,954,0.11918367346938775,0.03773584905660377,0.6081632653061224,0.38155136268343814,027998.txt,745.0,364.0,146.0,36.0
2958,027999.jpg,Multi-tool_Knife,532,402,604,481,1225,954,0.05877551020408163,0.08280922431865828,0.4636734693877551,0.46278825995807127,027999.txt,568.0,441.5,72.0,79.0
2959,028000.jpg,Folding_Knife,859,330,913,437,1225,954,0.044081632653061226,0.11215932914046121,0.723265306122449,0.4019916142557652,028000.txt,886.0,383.5,54.0,107.0
2960,028001.jpg,Folding_Knife,731,566,887,622,1225,954,0.1273469387755102,0.05870020964360587,0.6604081632653062,0.6226415094339622,028001.txt,809.0,594.0,156.0,56.0
